baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
HTR1DP1	1.05200472490182	0.23623944112315	0.398573273343219	0.592712700331314	0.553373440425227	0.650793255452426
RP4-697K14.15	5.9468698770667	0.563065295958256	0.274817180970545	2.04887225016185	0.0404746084802756	0.0775482961887051
RP11-403A3.3	20.5557985055591	-1.44329124496163	0.247547267844742	-5.83036628732594	5.53058405755949e-09	5.98578780261406e-08
ARHGAP23	2618.85458855884	-1.30311133248099	0.149144661885201	-8.73723079330864	2.38894110516421e-18	2.88751117158345e-16
RP11-479O9.3	3.65514805569195	0.492964043679489	0.227286509100306	2.16891026938134	0.0300894969410558	0.0602600594089952
TUBGCP5	1541.27326929899	0.189993244368385	0.0706217108931118	2.69029512264218	0.0071388854839572	0.0174835368569297
RP11-278C7.5	42.7792077751062	0.123176566121367	0.114042046807226	1.08009781979432	0.28009862263957	0.383111111162655
PICSAR	3.37847220668374	0.805084308904459	0.340741436507818	2.3627426037631	0.0181402639091642	0.0391112034714732
RP11-613E4.5	1.39694184767692	0.5950205218398	0.434202840492642	1.37037454928829	0.170570012561249	0.256057391502811
5_8S_rRNA	0.0100529521326692	-0.00535987883603154	0.366372718293188	-0.0146295795740509	0.988327700688175	0.992879810951944
RP11-90L1.8	49.7600682726941	0.348810360346772	0.193651480620096	1.80122743822995	0.0716670393357375	0.125136399530731
RP13-516M14.10	32.072991218149	-0.00245332798524649	0.230452027672095	-0.0106457209772842	0.991506104031398	0.994617000009095
RP3-453C12.14	11.3935562485391	-0.782829564461218	0.301765199884612	-2.59416779920466	0.00948201969068742	0.0223849443019372
U2AF1L5	11.0471471626685	0.0869706002549718	0.298612267465914	0.291249254402783	0.770860694927008	0.834909550976565
PRSS2	6.0221771502957	-0.502934919899536	0.43874754198415	-1.14629683764178	0.251672350971443	0.351374638859224
RP11-94C24.13	7.64403657372307	-0.019918063174691	0.176511873203763	-0.112842625332619	0.910155324013089	0.940442244282288
RP11-680G24.6	11.2678699537409	0.160408104015961	0.20067713886473	0.799334218752675	0.424096642291224	0.530192127560009
RP11-567P19.1	1.11947988917481	-0.9063872093938	0.39267849240237	-2.30821709599782	0.0209870647676047	0.0442825279449303
AC068831.17	2.98832313431854	0.00498993455812121	0.306603895595977	0.0162748570053938	0.987015116088453	0.992322321394639
RP1-278C19.8	3.60615036748557	0.185802944693807	0.313418659549207	0.592826684158018	0.553297147725109	0.65075500931365
EIF3FP1	4.71084536333292	-0.225938457738551	0.227651904577883	-0.992473391151684	0.320966653328708	0.426321025197704
RP5-966M1.7	4.68459952458667	0.507949830864754	0.21138282203566	2.40298537966847	0.0162618375724567	0.0356322386425517
RP11-180M15.6	11.3473734999583	-0.203106585756595	0.159284595650771	-1.27511756505257	0.202267633135658	0.2943244496259
RP11-61K9.3	238.884443041903	-0.0622101294068532	0.116654527608022	-0.533285168458178	0.593836192920974	0.685586981957375
RP11-1055B8.9	4.17831539939857	0.970489481156441	0.358487797447558	2.70717577576239	0.0067858317757206	0.0167416131778357
AC018816.1	1.44633233403088	-1.25915880438563	0.428751578565492	-2.93680272524826	0.00331614982130736	0.00899903247118309
CH507-42P11.8	1036.75937066727	-1.28791993690309	0.3078948249271	-4.18298663255553	2.87704314617774e-05	0.00013381198327616
CTD-2240J17.4	5.06706381070719	0.618357964849204	0.201287481676823	3.07201401546674	0.00212619741747549	0.0060941154820914
RP11-358L22.3	98.6040228992101	-0.390201994146214	0.130868999518616	-2.98162281045565	0.0028672501972729	0.00792625672793906
DUSP14	993.705553460167	0.102160240789391	0.111769244438048	0.914028195350437	0.360702030483166	0.468161603491486
RP4-545L17.11	7.80570600404471	0.329612824381392	0.222751793234568	1.4797314068502	0.138944940531819	0.216529814558339
CTD-2027I19.3	10.7839417209824	0.52749448361982	0.253327699825944	2.08226137126832	0.0373186022523704	0.0724113364246921
RP11-12A20.6	3.48709775169351	-0.236499484665145	0.312258130516101	-0.757384553203652	0.448819507658535	0.554308932718687
UHRF1	163.796937299171	0.743866817911109	0.220396075307085	3.37513640782694	0.000737791114536799	0.00240042466349023
ORAI1	921.590091230323	0.325744810104927	0.104238489856732	3.12499548441884	0.00177807789291231	0.00522218175304768
STMN1P1	2.38480243872624	0.299237794835261	0.333237703495886	0.897971002968923	0.369201008800843	0.476985158613449
CCL4L2	110.635879561997	-0.165972252555521	0.279784960257988	-0.593213632364225	0.553038190462399	0.650501900993274
CTD-3234P18.6	10.3011899323983	0.510903195683994	0.175853646357345	2.90527496169064	0.00366930601633949	0.00984152490436934
RP5-1125A11.7	107.779705763578	0.151211710404349	0.111810533538896	1.35239235176127	0.176249834805474	0.26293776469349
CTD-2012K14.8	26.6878125692173	-0.866204966365627	0.148356064973887	-5.83868928121065	5.2613086566238e-09	5.72410360761259e-08
CCL3L3	70.3494381841887	-0.0529576800458342	0.299147812766154	-0.177028471497572	0.859486025743551	0.902686499574679
RP11-507M3.1	1.963927806976	-0.766919126659705	0.292358379683604	-2.62321581987723	0.00871040765708924	0.0208045032754351
RP5-1017F8.2	10.6872414923433	-0.868858347071534	0.32329991968414	-2.68746849031203	0.00719958946791642	0.0176162436832642
CTD-2033D15.2	24.6469122067637	-0.145475440021436	0.289443062712621	-0.502604687284816	0.615242233120649	0.70422344995994
RP11-817I4.2	56.6659773696889	1.39929266469451	0.253217788913398	5.52604408520869	3.2753186274243e-08	2.95116133538892e-07
FUT8-AS1	20.572388402591	0.0708040569421205	0.146808323818733	0.48228911754039	0.629600576876528	0.716816493747419
CTD-2008A1.3	1.18524846427995	-0.809427813001916	0.486410342437965	-1.66408429751912	0.0960955845759826	0.15992981707054
RP11-143E21.3	6.72914205090268	-1.58492665844415	0.356345947984002	-4.4477190421576	8.67869417772861e-06	4.56325893334364e-05
RP11-481J2.3	4.71553661334778	0.0523147221858434	0.217030965622845	0.241047271921351	0.809518478780797	0.865109254358357
RP11-50I19.2	22.9610251156372	0.087466352960597	0.144265587801483	0.606287017531551	0.544324177995623	0.643400989138047
WHAMMP3	153.615688424683	-0.287377342853386	0.104094740848414	-2.76072874105977	0.00576725556235695	0.0145559440532316
RP11-278C7.4	28.2709208656037	-0.272993318471317	0.144438266203203	-1.89003458465264	0.0587533348051047	0.106089248624217
CTD-2600O9.2	3.42881037422057	-0.201365793275399	0.278203738971079	-0.723806926607596	0.469184276313116	0.574056673191268
AC124789.1	10.8233584224062	-1.11387621359414	0.241407789736111	-4.61408563001116	3.94829630632012e-06	2.22894707370652e-05
RP11-687E1.2	5.56244110103073	-0.220502325883738	0.260822626737694	-0.845411031403707	0.397881387450382	0.504957315999947
HIST1H4I	1048.90710126282	0.743349191641748	0.183467893784202	4.05165817467816	5.0855927489918e-05	0.000223129725244979
RP11-872J21.5	79.6320226989473	0.379022374651823	0.116259258338464	3.26014788042411	0.00111354138426412	0.00344752598081106
RP11-173P15.10	8.15628404233471	0.0546688495696177	0.204152696013912	0.267784117658149	0.78886549666868	0.848875458813931
CH17-373J23.1	6.95840633980665	0.814218556564489	0.236179307051509	3.44745933388192	0.00056588559005155	0.00189631941108901
RP4-781B1.5	6.90764377395784	0.0283367556963564	0.267182473407476	0.106057689095274	0.915536580955957	0.944244353040043
PIK3R6	75.6759994324747	-0.373655793822624	0.175771761064549	-2.12580104767458	0.0335198287645812	0.0661409906752974
TADA2A	981.197068691508	-0.108192726559143	0.0475924346665111	-2.27331775138777	0.0230070385630388	0.0478988436236798
RP11-230F18.5	45.542406295019	-0.420539373177484	0.144170990210499	-2.91694863552973	0.00353473976908608	0.00952096678086833
CTD-2349P21.12	6.3839828094431	0.0170919544300707	0.225213500641327	0.0758922284028218	0.939504839865116	0.961228990040236
CTB-32O4.3	2.74579564897475	-0.721446692243872	0.258622816883656	-2.78957093166463	0.00527779340698752	0.0134831093017757
RP5-881P19.7	6.84164183791263	-0.256835379932062	0.225111513693661	-1.14092511625848	0.253901086499521	0.353871515232809
RP11-481J2.4	80.265891681507	-0.247839852637774	0.115514319731053	-2.14553358592085	0.0319102090698097	0.0633643753493871
RP11-1060J15.9	18.8664241981396	0.0791025328331721	0.193357995345483	0.409098846374754	0.682467122840408	0.762161263719296
RP11-121C6.5	1.90338552205817	0.417702763071063	0.330777216539436	1.26279181934305	0.206664005449565	0.299709678487898
FRG1HP	333.687316793431	-0.254130108083873	0.0801185083759084	-3.17192760119196	0.00151430753457825	0.00452526836514066
RP11-33N14.5	2.74943340279782	-0.537535391243691	0.26512133765707	-2.02750708786398	0.0426105803235723	0.0809315231773299
PIP4K2B	5638.89845024523	0.0208380681405425	0.0540594436074109	0.385465827060156	0.69989232013401	0.776891710414181
RP11-116D17.4	0.841295952231268	-1.05300754403908	0.449857819261861	-2.34075634334172	0.0192447220424362	0.0411197589256824
RP11-93B14.10	33.4954704524064	-0.0109651065355692	0.18279508332286	-0.0599857848266201	0.952166956366625	0.969217610657073
AL133243.1	101.696684222219	-0.291163668409211	0.109521663274441	-2.65850298200465	0.00784886560164271	0.0189985485020551
RP11-106D4.2	7.86151376840124	0.235879227561653	0.220569199377257	1.06941145104403	0.28488430970955	0.388156993305401
HIST1H2AJ	0.481579731105443	0.705801844620713	0.44683598106252	1.57955463421366	0.114208895406494	0.184358702281036
RP11-186B7.7	6.88355999881672	0.720872207366751	0.2382514197762	3.02567853758813	0.00248075896247847	0.00697389495985013
CNTNAP3P2	16.7708810621884	-0.690968214713285	0.233104032733862	-2.96420532330375	0.00303465731668372	0.00833325643279218
RP1-197B17.5	15.7682664955788	0.195859504069334	0.14834911325627	1.32026069971171	0.186747992085312	0.275598808649229
MIR6835	1.12854931724391	-1.08843130051227	0.452989107521332	-2.40277587791889	0.0162711562720327	0.0356447771747308
TRBV13	3.38982579635471	-0.631471878810613	0.332582154031733	-1.89869441626853	0.057604666145847	0.104334547490021
RP11-407B7.3	0.502012351779895	-0.208273453920187	0.523310311725964	-0.397992260525627	0.690635890741482	0.768970888421915
RP11-490B18.5	3.98903196719237	-0.255710315952729	0.228967858662179	-1.11679568235822	0.264081695374249	0.365456815147442
CCL14	169.193168921852	-0.578383851738497	0.219442361446219	-2.6356982668556	0.00839643573406076	0.0201484642172999
HIST1H2BB	1.72401949405411	1.24524799000272	0.428406846034327	2.90669488951851	0.00365269283556735	0.00980138694817793
RP11-157L3.9	2.16188703242649	-1.03551754492855	0.325346357135253	-3.18281585829487	0.00145850338788362	0.00437919213726464
RP11-266K4.13	6.90923493750548	-0.508688554619272	0.176568276737371	-2.88097366083432	0.00396448768982844	0.0105165560682807
RP11-26J3.4	22.9814366184894	0.0824028030820307	0.15210846900609	0.541737114445163	0.587999618071409	0.680400865649723
RP11-391H12.8	5.41405920204776	0.62928270362631	0.233948244774962	2.68983725110494	0.00714868731603926	0.0175061002021999
LLNLR-268E12.1	12.5784528583322	-0.247821161771492	0.201400526391121	-1.23048914624097	0.218513988948093	0.313500359342948
AC004076.5	30.4467500053734	0.337157946589993	0.144827268448921	2.32800045323581	0.0199120796007808	0.0423428156484296
LINC00540	3.19924813440922	-0.380119526686955	0.26264761411104	-1.44726053565539	0.147823967653072	0.227764423991939
CTD-2537I9.18	10.711459822442	0.108310121876458	0.170642649122202	0.63471894297008	0.525611736778922	0.626570155209255
CMB9-94B1.2	3.10175021814868	-0.42265834247212	0.256948397031603	-1.64491527230713	0.0999872849781906	0.165232142029763
CH17-353B19.1	6.14276430565892	0.273074179472992	0.242794596231926	1.12471275601267	0.260710774526146	0.361582824281003
AL133243.2	47.6796883767479	0.26141282074234	0.105440179475789	2.47925242580193	0.0131658094022126	0.0297471258940265
WI2-2118C23.2	0.662994780850688	-0.313876235241708	0.538212514544016	-0.583182714559564	0.559770306167354	0.656369204337097
RP11-490B18.6	10.2945833018619	0.48108764202637	0.203158756134945	2.36803793830483	0.017882702059122	0.0386483691689151
RP11-323F24.3	6.43044100376774	0.0367748930222926	0.227442022010363	0.161689087606762	0.871550698291149	0.911943148924553
AP001505.10	70.1853094950492	-0.00833934344716095	0.153058176663239	-0.054484795448134	0.956548922070083	0.972128226567781
RP11-205A8.3	14.9775770336634	0.215175029957342	0.206017728473583	1.04444909451049	0.296277659550341	0.400487335958078
RP11-139H15.5	40.2157655685825	0.484385872618144	0.26162601700795	1.85144382106091	0.0641057297709388	0.11409108571312
RP11-545G3.2	3.92092316959533	-0.871333550559212	0.248303105111535	-3.50915285641644	0.000449536467186732	0.00155262136314674
RP11-115D19.2	2.16286554359197	-0.376868322870695	0.367201188332573	-1.02632653391461	0.304737694238374	0.409354894984586
PCDHGB9P	13.7193844928982	1.05989487832918	0.181839516957601	5.82873786766773	5.5848148799825e-09	6.03630991062885e-08
PCDHGB5	408.785795174971	0.334750642509628	0.17246179805923	1.94101329266358	0.0522566650621218	0.0961569205369843
HERC2P2	586.247697684951	0.228855236345965	0.18524240706852	1.2354365286417	0.21666808495361	0.311347807752303
TRBV18	5.57795763488957	-0.200221514398679	0.321924627513303	-0.62195152929207	0.533973740440906	0.633945905301254
CTA-276F8.1	51.5987332338213	0.0922508323577873	0.151161880104732	0.610278413406024	0.54167739401404	0.641069719535642
IGKV1D-13	9.6212093057504	-0.193335760084118	0.476177649533312	-0.4060160326164	0.684730820302853	0.763883473188198
CTD-2587H24.14	46.9903662549779	-0.178801748233617	0.103864193369362	-1.7214955648648	0.0851609362949224	0.144836428518745
AC002550.6	14.3832498853306	0.573841673238279	0.132359330374062	4.33548335139305	1.45440182562248e-05	7.27421091388711e-05
RP11-128N14.5	3.73851189848503	0.635679419990441	0.223947461938225	2.83852031404487	0.00453232343506457	0.0118180490440568
LLNLR-285B5.1	7.57058699605412	0.637285155468568	0.184209709097701	3.45956333458279	0.000541052019396594	0.00182069270538007
RP11-295H24.5	5.96548401162351	0.211202942439882	0.205822968324829	1.02613884232086	0.304826143762407	0.409418220192944
RAB7B	561.317508741088	-1.44548239428459	0.15304455410303	-9.44484697777278	3.55923994841424e-21	9.89069538562141e-19
RP11-425M5.7	6.81349336192474	0.46039805881467	0.216325578961874	2.12826454007	0.0333151563792391	0.0657851547204341
DACH1	1566.08521915301	-0.122596898093022	0.124650030971614	-0.983528821753287	0.325347237341059	0.431138013864829
RP5-858L17.1	22.1001182495672	-0.364900823327736	0.175264790232704	-2.08199731870415	0.0373427146357679	0.0724486674265903
AC007950.2	9.1420202735364	0.387778711682638	0.163456090532531	2.37237236262825	0.017674268544097	0.0382507242805285
RP11-631M21.7	2.02325415171067	0.792581569271912	0.347957033639977	2.27781447893356	0.0227376333014613	0.047434279701512
RP11-407G23.7	5.91069922457109	-0.153279647507962	0.21371619508091	-0.717211194265986	0.473243793096275	0.577905907590646
RP11-35J10.7	3.8915250534739	-1.07193611445301	0.247057844687803	-4.33880622494531	1.43258765502592e-05	7.17476188892384e-05
RP11-142E9.1	57.472669776458	0.822185939180091	0.172978480037399	4.75311113268153	2.00310170756182e-06	1.21899767033654e-05
RP5-1057I20.5	3.25812978739943	0.23097073449872	0.253741157332318	0.910261216300137	0.362684766927516	0.470385974867956
RP11-468E2.10	51.0381856418817	0.551605751764291	0.13568664876103	4.0652912928506	4.7972507329636e-05	0.000211540046409521
RP11-3D4.4	2.59323154835863	0.698351988434849	0.263880097658197	2.64647464750988	0.00813356017392153	0.0195951448882987
RP11-128N14.4	2.98485661674121	0.552376285980978	0.259491821528933	2.12868476056918	0.0332803505083463	0.0657251555536112
CSPG4P10	565.621552407345	0.134484139937156	0.231270822340736	0.581500677759592	0.560903061581176	0.657386347380949
MIR7111	2.60262660461806	0.528695475804016	0.338514351224349	1.56181111344856	0.11833249293337	0.189911930959185
RP1-102E24.10	16.6519757979428	-0.299710834697561	0.1699451000697	-1.76357444006705	0.0778036541765866	0.134212093362338
AC142472.6	114.742042698696	0.0449323172869786	0.106274119581911	0.422796419897384	0.672443799939384	0.753739357914489
RP11-381O6.1	2.46897120225158	-0.86246099840891	0.377677266145418	-2.28359256889144	0.0223954869204556	0.0468453499262802
RP11-500G22.4	18.2648311693163	0.139397975853365	0.340749889582169	0.409091771164758	0.682472314878344	0.762161263719296
CTD-2562G15.3	9.39214666830893	0.475166347948317	0.251113373555685	1.89223831936991	0.0584592349280721	0.105622342550361
PADI6	0.270401499636404	0.329321780762684	0.55226763607759	0.596308310046285	0.550969280578864	0.648826547966908
RN7SL192P	3.34223085382549	0.269254284911735	0.291635473960901	0.923256287223249	0.355873662079935	0.4630468872871
RP11-80I3.1	0.321908632724847	-0.255349963878168	0.547186330779414	-0.466659983107484	0.640743164343446	0.72639382524737
CTD-2515H24.2	38.1776652920301	-0.0527325038351034	0.17638841491688	-0.298956730576397	0.764973060515525	0.830208276447264
IGHV4-4	5.65642591936293	-0.322514932061849	0.41141811051312	-0.783910391449731	0.433092691920905	0.53894987559416
RP11-290H9.5	2.86461548978078	0.682652957023369	0.261919200150849	2.60634942619787	0.00915130502904549	0.021698955640641
CTD-2270P14.5	147.796441139878	0.188571539848243	0.217010590788176	0.868950861630104	0.384874008274609	0.49197557121522
RP11-291L22.9	86.502999508497	0.223500484894018	0.150672227524833	1.48335554976235	0.137979970675791	0.215275780055391
RP11-10E18.7	11.6954917662749	-0.206664869917798	0.166062797473842	-1.24449830462691	0.213316222944627	0.307497191692225
RP11-19G24.2	2.68139804250979	0.300861646857948	0.315751219934537	0.952843972923759	0.340669130780958	0.44713089457216
RP1-228P16.8	16.3635844951558	0.00255561221093606	0.132126669895121	0.0193421374576734	0.984568169377253	0.991164663854035
TRBV15	2.71853176664824	-0.116582063230065	0.361907269990322	-0.322132415945063	0.747352381705692	0.815897184521848
RP11-252A24.8	0.827672158625097	-1.00784678059855	0.419849261685715	-2.4004967319747	0.0163728369479723	0.0358384815820824
MIR6730	2.65960061407599	-0.102072627852827	0.278193984296965	-0.366911700519976	0.71368488349009	0.788522084040366
RP11-187C18.4	3.49348807437094	0.0982683127451259	0.287391685679615	0.34193164813639	0.732402331800012	0.803410718429188
PMS2P10	4.80442996886366	0.114878812947233	0.169231314964388	0.678827160158906	0.497247382500152	0.600685593499289
RP11-713N11.6	7.25866832175415	-0.552185567132702	0.188097380422031	-2.93563666805871	0.00332863946053697	0.00902962920532854
CTD-3220F14.3	68.7470860764401	0.154033859112399	0.131520425850722	1.17117822662184	0.241527145310113	0.340020270756635
CH17-360D5.2	63.7236581204216	-0.793342721478124	0.215731655642864	-3.67745159658662	0.000235575760081191	0.000874701504776991
RP5-875H18.9	2.24575213396256	-0.662654232822533	0.296227993120685	-2.2369737101536	0.0252880583409907	0.0519493662229527
RP11-305O6.4	13.0776494084122	0.202821619538916	0.230924974707377	0.878300927805347	0.37978043244872	0.487160974047897
CTD-3157E16.2	288.140270461075	-0.802669202600378	0.127144088112526	-6.3130674380235	2.73558216390843e-10	4.0147976338427e-09
CTD-2047H16.5	8.52627352234543	0.066517468831909	0.185108287465767	0.359343548268796	0.719338100068144	0.792683239189676
CTD-2358C21.5	2.15189156452543	-1.24924663733723	0.336081609086915	-3.71709312131435	0.000201528177657925	0.000762371352987373
RP11-244H18.1	338.370783457259	0.693306603422104	0.29494486845712	2.35063117744291	0.0187416003264132	0.0402202151298452
RP11-467L13.7	150.702131617105	-0.197921768077981	0.0931809645287011	-2.12405794551545	0.0336652985005172	0.0663707721531879
HIST1H2AL	2.02999267171977	0.601478864835682	0.38874950009534	1.54721450365382	0.121811529762385	0.194602623358842
RP11-230F18.6	4.86884273531696	0.161894110396221	0.224538393518492	0.721008589486	0.470904229997066	0.575668655608789
RP11-321P16.1	5.38897958326942	-2.197782576623	0.339845155387295	-6.46701164275348	9.99599507071414e-11	1.648479852649e-09
MIR6797	1.65680474946358	-0.217802526856166	0.307697604070504	-0.707846027966667	0.479040879404704	0.583140977164476
RP11-161M6.6	51.5786828099739	0.189427882402941	0.133167209439042	1.42248142918135	0.154886538898751	0.236525928181165
RP11-231E4.5	5.82188592418651	0.341603265197466	0.280019462366682	1.21992686619097	0.22249260015875	0.318241051237266
CTC-436P18.5	9.03105002126939	0.168104006288253	0.161894928704027	1.03835251439888	0.299105968353609	0.403384186304727
GSTTP1	1.35761189377444	0.215769959991555	0.417264295234673	0.517106214108744	0.605082015973608	0.695162809124812
RP5-965G21.6	28.0274466005365	-0.149569879649299	0.148626599248138	-1.00634664592968	0.314248849329932	0.419064236712392
TRBV12-4	4.69325072241063	-0.298565922546234	0.287876937017277	-1.03713039898127	0.299675089641818	0.403886280274219
RP11-29B2.6	4.26681797345823	0.191970965857205	0.228175539579439	0.841330171547025	0.400162992527984	0.507158536286905
HIST1H4E	54.1434025896187	1.03212513791755	0.284650617488837	3.625936760731	0.000287915814525154	0.00104464781318986
RP11-90M2.5	2.33333851447216	0.197833640383189	0.281626208200572	0.702468856315723	0.482386817338636	0.586490083675167
RP11-116D17.5	1.91093238491882	-1.17329262121221	0.302932713318468	-3.87311297073005	0.000107453988111012	0.000434344328778255
HYDIN2	36.4957258550429	-0.908954416951698	0.20835534985896	-4.36252017318964	1.28572726315304e-05	6.5016691228899e-05
CTD-3128G10.7	9.09342570335385	0.0435605823705088	0.28790485377708	0.151302007586982	0.879737485689284	0.918021843176991
LA16c-359F1.1	5.2603401263092	0.83122776927541	0.189397100005654	4.3888093811922	1.13972910740469e-05	5.82680627227838e-05
RP11-378J18.9	9.19995869726626	-0.0583266423792541	0.144621908409242	-0.403304333491472	0.68672435417911	0.765647828833539
RP11-392O17.2	17.0597978073278	0.123827926878827	0.214049279379785	0.578501956360807	0.562925276959177	0.659298819993506
RP11-616M22.12	14.2936558151452	-0.823398031095919	0.245647442709034	-3.35195034808981	0.000802444089717898	0.00258807053929142
CTC-526N19.1	180.028991746209	-0.36657458796764	0.108231164736978	-3.3869596512103	0.000706717807154826	0.00231019649053887
RP11-476H16.1	5.55469362449517	0.657010617633593	0.239865546697008	2.73907873256809	0.00616116169610343	0.0153972080914388
RP3-453C12.15	55.6138430397741	-1.75026549661136	0.280854903144267	-6.23192074276268	4.60750586560552e-10	6.4168421268344e-09
MIR8071-2	5.66451995012009	-0.642692683419926	0.338544041915339	-1.89840199161044	0.0576431474712684	0.104395258064971
EEF1A1P42	2.09698910489757	0.666828686065785	0.352293200729009	1.89282303685084	0.0583814069258359	0.105513782733577
RP11-102G14.1	9.10386425368459	-0.203600537768784	0.187387654511139	-1.08652055174041	0.277248753396382	0.379999743407764
GTF2IP1	104.845398866125	0.232740804822362	0.0973566014463955	2.39060116483738	0.0168208143419031	0.0366652073632539
STAG3L2	218.910062722079	0.192411972766952	0.105505374516998	1.82371726225143	0.0681948277580313	0.120074910200586
HIST1H2AE	653.068550086147	0.76400406172845	0.230829767148245	3.30981602228878	0.000933573121896561	0.00295398673672618
FAM166AP1	0.205329178095546	-0.027255563436845	0.477696663996321	-0.0570562147301387	0.954500415153596	0.970648526019692
RP11-755J8.1	4.92173722029814	0.486577040627866	0.270351480694157	1.79979425072327	0.071893132118223	0.125435417815001
CH507-9B2.1	45.1654972923945	0.182298852337628	0.239435542441547	0.761369220620755	0.446436566300957	0.552016669954366
RP11-146E13.4	2.47461915538731	0.754575318005412	0.407822775815246	1.8502530087904	0.0642770920311863	0.114319658374466
RP11-530C5.4	6.45910312309656	-0.248999857088489	0.165042073980979	-1.50870533241837	0.131374102229539	0.206845515260424
RP11-327J17.9	5.48487980509406	-0.78821442412993	0.240219850099418	-3.28122103066719	0.00103358712799306	0.00323039487940176
LINC00235	60.9838874667011	0.109013355711844	0.149301625727777	0.730155182038063	0.465295334205988	0.569908200168102
RP11-59H7.4	7.98048168902357	-0.153496015325991	0.22949950607782	-0.668829392922279	0.50360431463443	0.606511834879507
LINC00869	351.915986974894	0.482915209391931	0.112932275068585	4.27614877233855	1.90154175006182e-05	9.24014420597127e-05
TYW1B	361.634290984044	-0.0688708831833823	0.204131570227795	-0.337384771530085	0.735826862952811	0.806156077488536
RP11-380B4.3	21.7733028977064	-0.242102137758194	0.137430429118261	-1.76163415417892	0.0781311294757825	0.134698846398383
RP11-622C24.2	4.8545127068224	-0.839043648902753	0.225250677844398	-3.72493284784856	0.000195367221658443	0.000742180780476829
RP11-496I2.5	3.15222565289526	0.869541014474091	0.284574643327178	3.05558149632598	0.00224624548034034	0.00639565863376803
HIST1H4D	21.1745935910496	0.819723178258064	0.29949112354071	2.73705333422558	0.00619922416121233	0.0154793190468162
RP11-88E10.4	32.6952904904143	-0.495414384503145	0.143282338977918	-3.45760955632848	0.000544990600899012	0.00183270193702004
PIGW	524.756527380763	0.760893727274655	0.102759757785917	7.40458856335425	1.31557706440278e-13	4.20165074467801e-12
RP11-295D4.4	11.693703741731	0.191965774061877	0.228681115672131	0.839447426595145	0.401218279487956	0.508062873058851
CTD-2024F21.1	2.98858169865385	0.833734442545813	0.268312927812866	3.10732117659011	0.00188791165572855	0.00550452688482375
CTB-58E17.5	97.6046448306561	0.517885598036271	0.164835186567868	3.14183888051743	0.00167890396069976	0.00496524073676612
RP13-554M15.8	3.84483839740902	-0.0729781876700542	0.229189020649978	-0.318419213377189	0.750166965965305	0.818188855036768
RP11-74E22.8	16.4377300205859	-0.978620716902419	0.244925550322217	-3.9955844362296	6.45348505483754e-05	0.000276474738558863
F8A1	521.932929865918	0.292801108474253	0.197143624290894	1.48521723452853	0.137486288017256	0.214661693336752
SPANXA2-OT1	1.98978920758794	-0.624659361025116	0.288036612181841	-2.16868041980288	0.0301069549257643	0.0602828416001802
RP11-500G10.5	5.9731932441213	0.802014849479988	0.259121300753416	3.09513284762027	0.00196724762641737	0.00569896150856332
HIST1H2BF	62.1967084886216	1.10719833972271	0.282141737176436	3.92426285739613	8.69957069429866e-05	0.000360869936082102
GTSE1-AS1	44.2170729178095	-0.186916281858723	0.151896650559019	-1.23054906853326	0.218491564123073	0.313483312470347
RP4-550H1.7	6.24772210715673	0.960258285583952	0.268302472557364	3.57901392570523	0.000344893091939428	0.00122624072650089
RP11-114M1.3	4.90257092337794	0.792165852590833	0.336997268906349	2.35065956220249	0.0187401708700782	0.0402202151298452
RP11-48G14.3	6.84206729936839	-0.302243171860323	0.179915163527031	-1.67992050216997	0.0929727842189822	0.155498524354102
RP11-785D18.3	4.12961775125946	1.78930822513688	0.355342462137859	5.03544725381764	4.76734393472186e-07	3.33142666404277e-06
PCGF2	2905.22083661814	0.480737930791132	0.108804787103493	4.41835275440465	9.94560018795448e-06	5.15285722231467e-05
RP11-445F12.1	0.485678176772875	-0.753064933669567	0.547347418583375	-1.3758444967524	0.168869781972822	0.253979468749615
RP5-827E24.1	10.1438145344151	-1.14161974428162	0.234308167496415	-4.87230025517181	1.10306357170526e-06	7.13320840388955e-06
IGHV1OR21-1	1.23147762280314	0.150255270743525	0.468898543389999	0.320443031571869	0.748632509390033	0.816844850985404
RP1-267D11.6	182.338451446806	0.0455805037334852	0.0988875444042763	0.460932709049191	0.644846883751976	0.729932893310539
RP4-794I6.4	105.062151477575	-1.39654743077089	0.173871334633793	-8.03207402595885	9.58385120199819e-16	5.50127860309294e-14
C10orf142	1.75307931809964	-1.38739689423589	0.361818909219199	-3.83450632038519	0.000125816737309458	0.000500205223580614
RP11-326C3.16	11.8322276706052	0.849781677117292	0.214861806420394	3.95501504559925	7.65298354630847e-05	0.000321767269182602
RP11-837J7.4	3.53838056269302	0.10992101887391	0.218717553339347	0.502570631372072	0.615266181846835	0.704223752830618
RP5-1184F4.7	6.13948273719357	-1.157066810541	0.216676943092393	-5.34005507936127	9.29183469337716e-08	7.65964548857434e-07
RP11-699C17.1	10.0824014096801	0.0519641204171027	0.163466436792346	0.317888622501226	0.750569423233369	0.818567753463211
RP11-850A17.1	17.0033776488362	0.375408269278962	0.183506381432756	2.04575048751929	0.040780925657991	0.0780145431071675
RP11-843B15.4	12.589673258169	0.653943226955683	0.199970898934433	3.27019196513239	0.0010747452309728	0.00334167883485781
